audience_id,audience_name,audience_type,type,category,parent,source,updated_at
"80182","Off-Road Vehicles (New)","IN_MARKET","in_market","Autos & Vehicles","Off-Road Vehicles","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80183","Scooters & Mopeds (New)","IN_MARKET","in_market","Autos & Vehicles","Scooters & Mopeds","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80184","Sedans (New)","IN_MARKET","in_market","Autos & Vehicles","Sedans","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80185","Sports Cars (New)","IN_MARKET","in_market","Autos & Vehicles","Sports Cars","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80186","Station Wagons (New)","IN_MARKET","in_market","Autos & Vehicles","Station Wagons","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80187","Pickup Trucks (New)","IN_MARKET","in_market","Autos & Vehicles","Pickup Trucks","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80188","SUVs (New)","IN_MARKET","in_market","Autos & Vehicles","SUVs","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80189","Vans & Minivans (New)","IN_MARKET","in_market","Autos & Vehicles","Vans & Minivans","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80190","Off-Road Vehicles (Used)","IN_MARKET","in_market","Autos & Vehicles","Off-Road Vehicles","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80191","Home Insurance","IN_MARKET","in_market","Financial Services","Insurance","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80192","Student Loans","IN_MARKET","in_market","Financial Services","Credit & Lending","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80193","Computers & Peripherals","IN_MARKET","in_market","","","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80194","Computers","IN_MARKET","in_market","Computers & Peripherals","Computers & Peripherals","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80195","Computer Accessories & Components","IN_MARKET","in_market","Computers & Peripherals","Computers & Peripherals","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80196","Printers, Scanners & Faxes","IN_MARKET","in_market","Computers & Peripherals","Computers & Peripherals","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80197","Desktop Computers","IN_MARKET","in_market","Computers & Peripherals","Computers","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80198","Laptops & Notebooks","IN_MARKET","in_market","Computers & Peripherals","Computers","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80199","Tablets & Ultraportable Devices","IN_MARKET","in_market","Computers & Peripherals","Computers","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80200","Computer Monitors","IN_MARKET","in_market","Computers & Peripherals","Computer Accessories & Components","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80201","Memory & Storage","IN_MARKET","in_market","Computers & Peripherals","Computer Accessories & Components","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80202","Houses (For Sale)","IN_MARKET","in_market","Real Estate","Residential Properties (For Sale)","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80203","Apartments (For Sale)","IN_MARKET","in_market","Real Estate","Residential Properties (For Sale)","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80204","Commercial Properties","IN_MARKET","in_market","Real Estate","Real Estate","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80205","Residential Properties","IN_MARKET","in_market","Real Estate","Real Estate","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80206","Motor Vehicles","IN_MARKET","in_market","Autos & Vehicles","Autos & Vehicles","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80207","Consumer Electronics","IN_MARKET","in_market","","","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80208","Cameras","IN_MARKET","in_market","Consumer Electronics","Consumer Electronics","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80209","Camcorders","IN_MARKET","in_market","Consumer Electronics","Consumer Electronics","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80210","Audio","IN_MARKET","in_market","Consumer Electronics","Consumer Electronics","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80211","Televisions","IN_MARKET","in_market","Consumer Electronics","Consumer Electronics","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80212","DVD & Blu-Ray Players","IN_MARKET","in_market","Consumer Electronics","Consumer Electronics","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80213","Home Theater Systems","IN_MARKET","in_market","Consumer Electronics","Consumer Electronics","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80214","GPS & Navigation","IN_MARKET","in_market","Consumer Electronics","Consumer Electronics","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80215","LCD TVs","IN_MARKET","in_market","Consumer Electronics","Televisions","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80216","HDTVs","IN_MARKET","in_market","Consumer Electronics","Televisions","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80217","Plasma TVs","IN_MARKET","in_market","Consumer Electronics","Televisions","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80218","Car Audio","IN_MARKET","in_market","Consumer Electronics","Audio","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80219","MP3 Players","IN_MARKET","in_market","Consumer Electronics","Audio","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80220","Pro Musician & DJ Equipment","IN_MARKET","in_market","Consumer Electronics","Audio","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80221","Speakers","IN_MARKET","in_market","Consumer Electronics","Audio","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80222","Stereo Systems","IN_MARKET","in_market","Consumer Electronics","Audio","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80223","Camera Lenses","IN_MARKET","in_market","Consumer Electronics","Cameras","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80224","Digital SLRs","IN_MARKET","in_market","Consumer Electronics","Cameras","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80225","Point & Shoots","IN_MARKET","in_market","Consumer Electronics","Cameras","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80226","Education","IN_MARKET","in_market","","","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80227","Foreign Language Study","IN_MARKET","in_market","Education","Education","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80228","Post-Secondary Education","IN_MARKET","in_market","Education","Education","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80229","Primary & Secondary Schools (K-12)","IN_MARKET","in_market","Education","Education","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80230","Study Abroad Programs","IN_MARKET","in_market","Education","Education","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80231","Test Preparation & Tutoring","IN_MARKET","in_market","Education","Education","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80232","Arts & Design Education","IN_MARKET","in_market","Education","Post-Secondary Education","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80233","Business Education","IN_MARKET","in_market","Education","Post-Secondary Education","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80234","Health Care Education","IN_MARKET","in_market","Education","Post-Secondary Education","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80235","Technology Education","IN_MARKET","in_market","Education","Post-Secondary Education","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80236","Nursing Education","IN_MARKET","in_market","Education","Health Care Education","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80237","Home & Garden","IN_MARKET","in_market","","","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80238","Home Appliances","IN_MARKET","in_market","Home & Garden","Home & Garden","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80239","Home Decor","IN_MARKET","in_market","Home & Garden","Home & Garden","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80240","Home Furnishings","IN_MARKET","in_market","Home & Garden","Home & Garden","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80241","Home Improvement","IN_MARKET","in_market","Home & Garden","Home & Garden","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80242","Home Security","IN_MARKET","in_market","Home & Garden","Home & Garden","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80243","Pools & Spas","IN_MARKET","in_market","Home & Garden","Outdoor Items","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80244","Game Consoles","IN_MARKET","in_market","Consumer Electronics","Consumer Electronics","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80245","Nintendo Consoles","IN_MARKET","in_market","Consumer Electronics","Game Consoles","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80246","Sony PlayStation","IN_MARKET","in_market","Consumer Electronics","Game Consoles","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80247","Xbox","IN_MARKET","in_market","Consumer Electronics","Game Consoles","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80248","Living Room","IN_MARKET","in_market","Home & Garden","Home Furnishings","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80249","Kitchen & Dining Room","IN_MARKET","in_market","Home & Garden","Home Furnishings","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
